,Requirement,Name of Doc,Req/Not Req
4023,Also our system will cover the quality assurance.,viper.doc,Req
4024,The system has to be available 100% of the time. ,viper.doc,Req
4025,"Once there is a fatal error, the system should give understandable feedback to the user.",viper.doc,Req
4026,"The system have only three roles for coordinators, suppliers and customers only that make our system secure access online and these authentications will prevent and illegal access.",viper.doc,Req
4027,The system is designed in modules where errors can be detected and fixed easily. This makes it easier to install updates and new functionality if required.,viper.doc,Req
4028,The system can operate in any of the latest Microsoft operating systems with the latest .Net framework. ,viper.doc,Req
4029,"Due to the web based nature of the system, the host machine must also have Microsoft IIS installed.",viper.doc,Req
4030,"Enables the user to select the pertinent class, each class is highlighted for ease of use.",virtual ed.doc,Req
4031,Enables the user to choose a specific application to be used. ,virtual ed.doc,Req
4032,"To launch an application click on the application icon, the application will open up on a separate screen.",virtual ed.doc,Req
4033,Web conferencing feature enables the user to interact with multiple users within a given class. ,virtual ed.doc,Req
4034,Each user can chat with one another while the session is open.,virtual ed.doc,Req
4035,Instant messaging feature will allow users to interact with faculty and follow classmates over a text based one-to-one or one-to-many connection.,virtual ed.doc,Req
4036,This screen is an extension of the web conferencing feature; this screen enables the users to view all available chat sessions available at any given time.,virtual ed.doc,Req
4037,File transfer feature enables the user to have the ability to manage a private temporary hosting space.,virtual ed.doc,Req
4038,"Tools such as file uploading, directory creator, move, delete and rename will be accessible.",virtual ed.doc,Req
4039,Display Monitor: It is recommended that a high resolution LCD or CRT monitor be used for best results.,virtual ed.doc,Req
4040,"Input devices: All hardware interfaces will be provided by the operating system, the system will require a keyboard and a mouse. In addition a properly configured sound card and a voice input device will be needed to utilize the conferencing feature.",virtual ed.doc,Req
4041,Visual Input: The conferencing feature requires a high resolution video input device. ,virtual ed.doc,Req
4042,The device needs to be configured in accordance to manufacturer recommended settings and should be in operation before enabling the conferencing feature.,virtual ed.doc,Req
4043,The Virtual-ED software has a seamless integration with the local operating/hardware system. ,virtual ed.doc,Req
4044,"Once the user logs on to the Virtual-ED system (screen.1), the interface will seamlessly manage the local input/output/operating system, devices as needed.",virtual ed.doc,Req
4045,"When using “Test administering” feature (applicable to Administrators only), XL and PDF must be installed in the native machine to view the downloadable reports. ",virtual ed.doc,Req
4046,"By default the reports will be saved to the “C: Program files/Virtual-ED/Bin/My reports folder”, (Requires XL-2002 or higher and Adobe Acrobat Reader 8 or higher).",virtual ed.doc,Req
4047,"Web Browser: The system requires the use of IE or Fire fox, Safari as the native web browser. ",virtual ed.doc,Req
4048,It is recommended that current system performs optimally with the suggested browsers.,virtual ed.doc,Req
4049,The users must have pop-up windows enabled on their systems and must enable java scripts on their systems to be able to install Instant-Edu messaging software.,virtual ed.doc,Req
4050,"Communication Standards: SSH client, FTP client, VPN client are used for connection between two computing endpoints.",virtual ed.doc,Req
4051,Data Transfer Rates: Recommended 1.5 MBPS Download speed (for any download activities) and upload speed of minimum 128 Kbps.,virtual ed.doc,Req
4052,"Security: Users must have antivirus software installed so they can scan the incoming files from other users of the system, any commercially available Antivirus is can be used scanning files.",virtual ed.doc,Req
4053,"The web conferencing feature of the system requires the workstation utilized have at least the following minimum requirements: A minimum of 500 MHz, 256 MB of available memory, Mac-compatible Webcam and headset (preferred) or separate webcam, microphone, and speakers, Broadband internet access (cable, DSL, etc.).",virtual ed.doc,Req
4054,"The system requires the use of Internet Explorer, Safari, or Firefox as the native web browser. ",virtual ed.doc,Req
4055,It is recommended the current system performs optimally with the suggested two browsers.,virtual ed.doc,Req
4056,The use of other than the recommended browsers may cause performance issues that have not been addressed by the software vendor.,virtual ed.doc,Req
4057,The reporting functionality utilizes the Microsoft Excel (.XLS) and Adobe Portable Document Format (.PDF) for report outputs. ,virtual ed.doc,Req
4058,"The following recommended software must be installed in the local machine to fully utilize the reporting functionality: Microsoft Excel Viewer or Microsoft Excel, A PDF Reader such as Adobe Reader.",virtual ed.doc,Req
4059,System must be accessible on and off campus via broadband internet connection and using required ID/Password combination.,virtual ed.doc,Req
4060,System may require users to download program updates to become compatible and compliant with system.,virtual ed.doc,Req
4061,All users are responsible for securing a backup of any uploaded data/content to the system in the event of an outage.,virtual ed.doc,Req
4062,The user is responsible for content uploaded. ,virtual ed.doc,Req
4063,NJIT policy prohibits the use NJIT facilities/assets for personal use.,virtual ed.doc,Req
4064,"Users may not use the system to upload or post data which is discriminatory in regards to race, color, creed, religion, sex, age, handicap, marital status, or national origin. Users may not upload or post data which is inflammatory or derogatory.",virtual ed.doc,Req
4065,"In the event, inflammatory/derogatory content has been identified, the content will be immediately removed and the appropriate authorities with be notified resulting in possible disciplinary action.",virtual ed.doc,Req
4066,"User must comply with all local, state, and federal laws when using available resources. ",virtual ed.doc,Req
4067,"Any infringements or violations including but not limited to: unauthorized use, harassment, exploitation of any gaps in the portal, inflammatory/derogatory content, or defacing the system will result in the appropriate authorities being notified.",virtual ed.doc,Req
4068,The user is responsible for maintaining the user account. ,virtual ed.doc,Req
4069,Action must be taken by the user to prevent the user account from being compromised.,virtual ed.doc,Req
4070,The user ID and the password should not be shared with anyone (students/staff/or anyone else).,virtual ed.doc,Req
4071,User passwords should be between 8 and 12 characters including letters and numbers but excluding spaces.,virtual ed.doc,Req
4072,The user should periodically change the password; currently the user policy requires a mandatory password change every three months.,virtual ed.doc,Req
4073,"The information within the system is regarded private, however in the event of an investigation by a legal authority, including by not limited to a subpoena or audit, the information will be released to the proper authorities for the purpose intended.",virtual ed.doc,Req
4074,"All archived chats, e-mail, file share, and IM Messages are governed by the NJIT E-mail use policy. The user is encouraged to view the content at the NJIT homepage for detailed use of the policy and restrictions and limitations of the policy.",virtual ed.doc,Req
4075,"In the event your account has been compromised, notify the NJIT help desk immediately. Refrain from using the infected account to communicate with anyone else.",virtual ed.doc,Req
4076,The systems should adhere to the privacy policy set forth by NJIT and its administration and also state and federal guidelines.,virtual ed.doc,Req
4077,"The system has an estimated 99% up time, though in an event of an outage data loss can occur.",virtual ed.doc,Req
4078,The Web-Conferencing features’ performance depends on the availability of the bandwidth. ,virtual ed.doc,Req
4079,The minimum of a broadband connection is recommended to fully utilize Web-Conferencing feature.,virtual ed.doc,Req
4080,The content is the responsibility of the users of the system; NJIT is neither responsible nor liable for the accuracy or the correctness of the content.,virtual ed.doc,Req
4081,The portal will be periodically unavailable due to necessary maintenance upgrades. ,virtual ed.doc,Req
4082,"In the event of scheduled maintenance, the students/staff will be notified at least 24 hours in-advance.",virtual ed.doc,Req
4083,The system must be completed within the timeframe allotted for development.,virtual ed.doc,Req
4084,"Appropriate funding must be acquired to make required upgrades to existing systems, buy additional hardware and software, and acquire skilled personnel to develop project.",virtual ed.doc,Req
4085,"The system supports (but does not require) streamlined staff login methods, for example staff member swipes a card to log into a terminal or the staff member logs into a terminal by using his/her individual login and password.",2009 - library.doc,Req
4086,"System administrators can create reliable report templates that are available to staff, and can be run as is or modified to the staff person's particular needs. ",2009 - library.doc,Req
4087,Changes in the templates could be done without comprising the results.,2009 - library.doc,Req
4088,The administrator can limit the filters and display fields that can be altered to certify a dependable output.,2009 - library.doc,Req
4089,"For example, front-line staff could set the call number range for a weeding report or add or remove designated display fields from a pick list, but couldn’t alter the template to display deleted items.",2009 - library.doc,Req
4090,"System provides distinct, fine-grained permission levels limiting who can create and clone reports. ",2009 - library.doc,Req
4091,All permissions should be easy to administer.,2009 - library.doc,Req
4092,"System administrators can create shared folders to allow or disallow staff to run specific reports, and/or to run ad hoc reports on specific sets of data.",2009 - library.doc,Req
4093,"System provides a user-friendly interface for designing queries against all record types. Staff can select fields to query; select values from picklist of possible values; select regular expressions from drop-down menu, and use a full range of Boolean operators. Administrators control staff access to tables and fields.",2009 - library.doc,Req
4094,The system provides pre-defined reports for consumption by library boards or other consumers. ,2009 - library.doc,Req
4095,"There will be reports providing basic statistics like those required by the Georgia Annual Report and Application for State Aid and activity reports that indicate traffic and volume of use that display statistics on check-outs, check-ins, holds placed, and holds filled.",2009 - library.doc,Req
4096,"It should be possible cross-tabulated per terminal, per branch, per library system, per hour, per patron age range, per patron type, and per patron location.",2009 - library.doc,Req
4097,"Transactions are archived in a form that protects patron privacy as defined by State Law, while providing useful demographic statistics.",2009 - library.doc,Req
4098,Examples of periodic reports: bibliographic records with holds; items that have not been checked out in X days; item-level holds; items with invalid item type; in-transit items with outstanding hold; items that have been in-transit for more than X days; items that are the last copy in the system; items with a long call number; missing items; bibliographic records with no item records; patrons with invalid home library.,2009 - library.doc,Req
4099,System provides the query selections along with the results.,2009 - library.doc,Req
4100,Ability to see where your report is in the queue of reports waiting to run.,2009 - library.doc,Req
4101,System must be able to support the reporting definitions as described in Appendix A.,2009 - library.doc,Req
4102,System must be able to support the fine-grained reports requirements as described in Appendix B.,2009 - library.doc,Req
4103,The system produces statistics that can be used to understand and predict patron behavior and use of materials. ,2009 - library.doc,Req
4104,"For example, how quickly is a particular book returned, on average? How likely is a particular book to be renewed? What percent of check-outs at a particular branch are renewals?",2009 - library.doc,Req
4105,"The system produces useful demographic statistics, including transactions by geographical regions, age ranges, etc. ",2009 - library.doc,Req
4106,"The data used to produce these statistics must be anonymized, i.e. information that could be used to identify a patron is deleted.",2009 - library.doc,Req
4107,"Ability to report on the volume of material in a given library at any point in time, based on new acquisitions, items on the shelf, and items out in circulation, with the ability to break down volume in categories (e.g. total items in library, number of holds, number of adult fiction, number of board books, etc).",2009 - library.doc,Req
4108,The system provides an interface showing capacity of all branches (as defined in PINES-014).,2009 - library.doc,Req
4109,"For each genre and format of material, ability to compare the percentage of total circulations, the percentage of the collection, and the percentage of total shelf space that genre/format comprises. ",2009 - library.doc,Req
4110,Ability to report per library and per system.,2009 - library.doc,Req
4111,"Ability to control inventory of uncataloged material, such as paperback books and children's board books. ",2009 - library.doc,Req
4112,Support for quick distribution; minimal branch labor; and ability to identify how the material is being used. ,2009 - library.doc,Req
4113,Ability to count transactions and include in circulation statistics.,2009 - library.doc,Req
4114,"System provides a utility for transferring batches of items between branches, used for example to move books into a mobile library, an outreach program collection, or a ""just-in-time"" warehouse. ",2009 - library.doc,Req
4115,Utility includes ability to query for candidate materials; ability to save queries for repeated use; ability to manually select titles from query results; and ability to change records of all or selected items to move to new location.,2009 - library.doc,Req
4116,"Mechanisms for moving items include changing location field, generating pull lists, etc. In addition, utility provides means to revert items to original location after a set period of time, and/or based on other criteria.",2009 - library.doc,Req
4117,The system provides reports of missing and damaged items per branch.,2009 - library.doc,Req
4118,"The system generates a list of items that have been in-transit for more than X days (X configurable), per branch and per system. ",2009 - library.doc,Req
4119,The report would merge the transit to and transit from into one report for ease of front-line staff use.,2009 - library.doc,Req
4120,"The system provides a utility and reports for identifying item records to purge, based on customizable criteria such as: an item has been in status ""missing"" for more than X months; an item has status ""discard/weed"". ",2009 - library.doc,Req
4121,The system has a report to assist in the conversion of items from one status to another.,2009 - library.doc,Req
4122,"The system provides a last copy report that would single out a library system's last copies, to assist catalogers who need to edit WorldCat entries.",2009 - library.doc,Req
4123,The system provides a quick effective method.,2009 - library.doc,Req
4124,"Ability to count and track record deletions (e.g. item records, patron records) per location and per system.",2009 - library.doc,Req
4125,"Queries and reports can be limited or grouped by various patron characteristics, including: age range, zip code, county of residence, home branch, patron type, and preferred language.",2009 - library.doc,Req
4126,The system generates a list of patrons with no circulation or electronic activity in the last X days (X configurable). ,2009 - library.doc,Req
4127,"List should be configurable to System, Home Library, County, etc.",2009 - library.doc,Req
4128,Transaction history is maintained for X days (X is configurable); monthly and annual aggregate information is maintained indefinitely.,2009 - library.doc,Req
4129,"Transactions can be grouped by hour, terminal, branch, and system. ",2009 - library.doc,Req
4130,"Transactions include check-ins, check-outs, fines collected, patron registrations, etc., and can be queried by all transactions or by type of transaction.",2009 - library.doc,Req
4131,"The system counts all types of check-in individually and cumulatively: book-drop, by terminal, by user or self-service.",2009 - library.doc,Req
4132,"The system counts all types of check-out individually and cumulatively: staff check-out, self check-out, staff renewal, self checkout renewal, online renewal, OPAC renewal.",2009 - library.doc,Req
4133,"The system counts all hold requests, including how the hold was placed: at a staff desk, at a public computer inside the library, or remotely.",2009 - library.doc,Req
4134,"The system can generate a report of transactions (holds placed, holds filled, and check-outs) per patron, per library, per selected group o libraries, per system, per county. ",2009 - library.doc,Req
4135,The system displays the number of check-outs and placed holds per patron. ,2009 - library.doc,Req
4136,"Holds are subtotaled by type, e.g. active, frozen, and frozen-until holds.",2009 - library.doc,Req
4137,The system can generate a report of the value of items (based on data in item record) in the entire collection or a portion.,2009 - library.doc,Req
4138,"Example: staff can obtain value of all items with status of longoverdue, or value of all dvds in children's collection, or value of entire collection.",2009 - library.doc,Req
4139,"All reports and data archiving must comply with standard accounting practice and state, county, and municipal auditing requirements.",2009 - library.doc,Req
4140,"Fines, charges, waivers, and ecommerce transactions are attached to patron and item records. ",2009 - library.doc,Req
4141,System tracks fines waived and payments made per library.,2009 - library.doc,Req
4142,Financial information can be updated easily.,2009 - library.doc,Req
4143,"As an example, a staff user can easily query patron accounts with balances.",2009 - library.doc,Req
4144,"The system provides financial reports including: patron account balances by patron, home library, and system; fines and charges accrued per time period (e.g. last twelve months, YTD, last month) and per type of charge (overdue fines, damaged item charges, lost item charges, etc.); fines waived per time period and per branch; payments made per time period and per payment method (e.g. staff desk, self-check station, OPAC).",2009 - library.doc,Req
4145,"The system maintains a ledger of patron payments, including which charges payments are applied to, to facilitate reconciliation.",2009 - library.doc,Req
4146,The Functional Requirements Specifications (FRS) report provides the detailed description of the functionalities required for the first version of the CCTNS. ,cctns.pdf,Not_Req
4147,The key guiding principle behind the functional design of CCTNS V1.0 is to focus on the critical functionality that provides value to the police personnel at the cutting edge which in turn can improve the outcomes in the areas of “Investigation of Crime” and “Detection of Criminals”.,cctns.pdf,Not_Req
4148,"CCTNS V1.0 functionality is designed to focus on delivering value to IOs, records room staff and citizens within the broad crime investigation area. ",cctns.pdf,Not_Req
4149,"Based on the guiding principles stated above, nine different function blocks have been identified and the detailed functionality of each block was determined.",cctns.pdf,Not_Req
4150,"The functionality of the CCTNS application is focused on providing value to the police personnel, especially the officers operating at the cutting edge and easing the day to day operations of the police function.",cctns.pdf,Not_Req
4151,"Citizens can register their complaints with police and then based on the evidence, facts and following investigation, police shall take the complaint forward. ",cctns.pdf,Not_Req
4152,"The Registration module acts as an interface between the police and citizens and it eases the approach, interaction and information exchange between police and complainants.",cctns.pdf,Not_Req
4153,"After a complaint is initiated, police initiates the investigation process. ",cctns.pdf,Not_Req
4154,The Investigation module of the CCTNS facilitates the investigation process and introduces operational efficiencies by automating most of the tasks that take place after initial entries are made during Registration.,cctns.pdf,Not_Req
4155,Interfacing with the courts during the prosecution of cases is an integral part of the responsibilities of police personnel. ,cctns.pdf,Not_Req
4156,A designated constable from each police station constantly interfaces with the courts.,cctns.pdf,Not_Req
4157,The Prosecution module of the CCTNS aids this interfacing by providing a platform to record entries of the court interactions.,cctns.pdf,Not_Req
4158,"The Search module of the CCTNS gives police personnel the ability to execute a basic or advanced search on cases. Using the search functionality, police personnel can search for a particular person, type of crime, modus operandi, property etc. It also gives the user the ability to customize the results view by criminal/accused or by cases. It makes reporting easy for police by enabling them to execute different types of queries such as monthly reporting, RTI related etc.",cctns.pdf,Not_Req
4159,The Citizen Interface module of the CCTNS acts as a conduit for the information exchange between citizens and police units/personnel. Citizens can use it as a tool to get information or acknowledgements from police. The police in turn can use it to respond to citizens with very little turnaround time. It improves overall productivity by helping citizens and police to cut short the drudgery of large amounts of paperwork.,cctns.pdf,Not_Req
4160,"The Navigation module of the CCTNS provides role based landing pages which help in navigating through the CCTNS application. It shows information such as cases assigned, alerts, pending tasks etc hence helping police personnel to plan better and execute with greater efficiency.",cctns.pdf,Not_Req
4161,"The Configuration module of the CCTNS helps keep the application configured according to the states’ requirements in addition to keeping data elements/rules up to date. With a proper configuration, information such as act and sections, state specific data, castes, tribes, property information etc. can be created updated and deleted.",cctns.pdf,Not_Req
4162,The functional requirements for each of the modules are provided as A1 to A7 in separate enclosures.,cctns.pdf,Not_Req
4163,The non-functional requirements specify the qualitative attributes such as user-friendliness and performance of the system that are critical for the increased user-acceptance of the application.,cctns.pdf,Not_Req
4164,The proposed functional architecture is modeled around centralized deployment to facilitate ease of maintenance and leverage advancement in open standards and web technologies.,cctns.pdf,Not_Req
4165,The 3 C’s (Core-Configuration-Customization) forms the guiding principle for the architecture. ,cctns.pdf,Not_Req
4166,The functional architecture of the CCTNS solution is given in the figure below. ,cctns.pdf,Not_Req
4167,The functional architecture is composed of 4 major components based on SOA principles. ,cctns.pdf,Not_Req
4168,Each of the components contains multiple services as defined by Service Definition. ,cctns.pdf,Not_Req
4169,"The core services, support layer and security and access control components can be deployed as standard components with necessary configuration changes. ",cctns.pdf,Not_Req
4170,The customization layer can override and add to the core services based on the specific state requirements and can be plugged with the core services.,cctns.pdf,Not_Req
4171,"This Software Requirements Specification (SRS) establishes the functional, performance, and verification requirements for the XML Services (XS) functional area of the Defense Information Infrastructure (DII) Common Operating Environment (COE). ",dii.htm,Not_Req
4172,"The XS functional area includes Registration of terms (tags and structures), Design of XML schemas, Generation and Consumption of XML documents.",dii.htm,Not_Req
4173,XML Services provide infrastructure services for mission and support applications using XML technology. ,dii.htm,Not_Req
4174,These services isolate vendor-unique implementations of data access and provide applications a means of avoiding dependencies on physical access models.,dii.htm,Not_Req
4175,These services also provide data management functions for access to distributed (local and remote) database management systems as one of the solutions for interoperablity.,dii.htm,Not_Req
4176,This document outlines the software capabilities required for the XS components for the DII COE. ,dii.htm,Not_Req
4177,Section 2 lists the documents that are applicable to this specification.,dii.htm,Not_Req
4178,Section 3 provides a list of functional capabilities.,dii.htm,Not_Req
4179,Section 4 identifies the qualification requirements. ,dii.htm,Not_Req
4180,Section 5 outlines the requirements and verification traceability matrix. Section 6 contains the applicable notes associated with the XS component.,dii.htm,Not_Req
4181,"Defense Information Infrastructure (DII), Shared Data Environment (SHADE), CAPSTONE DOCUMENT Version 1.0, 11 July 1996",dii.htm,Not_Req
4182,"ACCS-A1-100-006 System Specification for ATCCS, 22 March 1995",dii.htm,Not_Req
4183,ATCCS-A1-302-001A Army Tactical Command and Control System Common ATCCS Support Software (CASS) Systems/Segment Specification,dii.htm,Not_Req
4184,"CDRL A142 AWIS Software Requirements Specification (ASRD), July 1992",dii.htm,Not_Req
4185,"CDRL ML03 AWIS Systems Management Manual (SMM), 31 Oct. 1994",dii.htm,Not_Req
4186,"AWIS Support Software Design Document, December 1994",dii.htm,Not_Req
4187,"D18664A Standard Theater Army Command and Control System (STACCS) System Design Document Version 1.1/As Built, 1 Oct. 93",dii.htm,Not_Req
4188,"AAN-SDA001A Standard Theater Army Command and Control System (STACCS) System Specification, Version 1.1/As Built, 1 Oct. 93",dii.htm,Not_Req
4189,"Standard Theater Army Command and Control System (STACCS) System Software Programmers Manual, Draft.",dii.htm,Not_Req
4190,"Global Command and Control System (GCCS) Integration Standard, Version 1.0, October 1994.",dii.htm,Not_Req
4191,"Global Command and Control System (GCCS) Common Operating Environment Baseline, DISA, 28 November1994.",dii.htm,Not_Req
4192,"User Interface Specifications for Global Command and Control System (GCCS), Version 1.0, October 1994.",dii.htm,Not_Req
4193,"Draft Architectural Design Document for the Global Command and Control System (GCCS) Common Operating Environment (COE), Version 3, 24 July, 1994.",dii.htm,Not_Req
4194,"MIL-STD-498 Military Standard - Software Development and Documentation,",dii.htm,Not_Req
4195,"DOD, Dec. 1994.",dii.htm,Not_Req
4196,"FIPS PUB 127-2 Database Language SQL - Federal Information Processing Standards Publication 127-2, 2 June, 1993.",dii.htm,Not_Req
4197,MIL-STD-6040 Military Standard –,dii.htm,Not_Req
4198,ISO/IEC 9070 Formal Public Identifier,dii.htm,Not_Req
4199,"Petrucci, Steve, ""Cross-Platform Power Tools, Application Developers for the Macintosh, Windows, and Windows NT"", Random House Electronic Publishing, 1993.",dii.htm,Not_Req
4200,"Donald Lewine,""POSIX Programmer's Guide"", O'Reilly & Associates, Inc. 1991.",dii.htm,Not_Req
4201,"W3C Working Draft ""Namespaces in XML""",dii.htm,Not_Req
4202,COE Software will be qualified through formal validation tests of the SRS level requirements. ,dii.htm,Not_Req
4203,"The Qualification Methods applied to the software shall include test, demonstration, analysis, and inspection (T, D, A, I).",dii.htm,Not_Req
4204,"A qualification method that is carried out by operation of the item/component/I/F (or some part of the computer S/W configuration item, etc.) and that relies on the collection and subsequent examination of data.",dii.htm,Not_Req
4205,"A qualification method that is carried out by operation of the item/component/I/F (or some part of the computer S/W configuration item, etc.), and that relies on observable functional operation not requiring the use of elaborate instrumentation or special test equipment.",dii.htm,Not_Req
4206,A qualification method that is carried out by the processing of accumulated data. An example of accumulated data is the compilation of data obtained from other qualification methods. Examples of the processing of accumulated data are interpretations or extrapolations made from the data.,dii.htm,Not_Req
4207,"A qualification method that is carried out by visual examination, physical manipulation, or measurement to verify that the requirements have been satisfied.",dii.htm,Not_Req
4208,Producer services.  A producer is an agent that contributes metadata for inclusion into an XML Registry for the purposes of ensuring maximum semantic understanding of a term as it appears in an XML document.,dii.htm,Not_Req
4209,"To contribute metadata to a registry, the producer must be able to receive XML registry forms, submit metadata and the related information resource artifacts, and notify.",dii.htm,Not_Req
4210,"Produce and display submittal forms as part of the Information Resource Submittal Package from the web containing the following Information Resource artifacts: XML Tag Specification, XML Spec (i.e. DTD, DCD etc.), Sample of XML document of the tag to be submitted.",dii.htm,Not_Req
4211,The Package is to be compressed and emailed or sent ftp to an addressee.,dii.htm,Not_Req
4212,"Download Information Resource Submittal Package from the web containing forms, instructions, and tools for submission to XML Registry.",dii.htm,Not_Req
4213,"Submit prescribed metadata related to information resource type, information resource association, status code, data types specified and other related information specified in Appendix A within a combination of forms. ",dii.htm,Not_Req
4214,"These forms are part of the Information Resource Submittal Package containing the following Information Resource artifacts: XML Tag Specification, XML Spec (i.e. DTD, DCD etc.), Sample of XML document of the tag to be submitted. The Package is to be compressed and emailed or sent ftp to an addressee.",dii.htm,Not_Req
4215,Submit metadata by an on-line interactive process.,dii.htm,Not_Req
4216,Submit metadata by a off-line and interactive batch process.,dii.htm,Not_Req
4217,Parse submitted XML Registry specification forms.,dii.htm,Not_Req
4218,Populate XML Registry database.,dii.htm,Not_Req
4219,Modify of specified terms & definitions of metadata and status of Information Resources.,dii.htm,Not_Req
4220,Associate Information Resources specified in Appendix A.,dii.htm,Not_Req
4221,Annotate rejected?,dii.htm,Not_Req
4222,Assemble registered information resources to form new components.,dii.htm,Not_Req
4223,Assemble new DTDs from current.,dii.htm,Not_Req
4224,"Produce DTD as an instantiation (others are database schema, message definition) for modeling environment.",dii.htm,Not_Req
4225,Notify change in Information Resources or authorized producer of tag.,dii.htm,Not_Req
4226,Provide a capability to post planned changes to a registry,dii.htm,Not_Req
4227,Approve and reject submissions,dii.htm,Not_Req
4228,Forward request to different registry,dii.htm,Not_Req
4229,Consumer services. A consumer examines a registry to select a tag structure for reuse in one or more applications that will exchange data according to a pre-defined agreement.,dii.htm,Not_Req
4230,View the XML Tags with the following relationships:,dii.htm,Not_Req
4231,Ancestor/ Descendant relationship: Provide the capability to view a Tag’s origin,dii.htm,Not_Req
4232,Uses/Used by relationship: Provide the capability to view a complex Container Tag’s parent/child relationship,dii.htm,Not_Req
4233,Data type information: Provide the capability to view a tag’s data type and related information.,dii.htm,Not_Req
4234,Versioning relationship: Provide the capability to view an Information resource’s versions,dii.htm,Not_Req
4235,Reference Sets: Provide the capability to view text related to the domain values or the related reference set,dii.htm,Not_Req
4236,"Amplifying information: Provide the capability to view other information resources such as ERwin models, DTDs, documents, etc., which describe or otherwise provide amplifying information.",dii.htm,Not_Req
4237,View the XML Tags via a tree/hierarchy structure or tabular format.,dii.htm,Not_Req
4238,View the XML Tags by giving the user multiple search options to find a specific Tag.,dii.htm,Not_Req
4239,View the XML tags by giving the user the search option to find all tags of a given subscriber/author.,dii.htm,Not_Req
4240,"Each Information Resource will have its own web page to allow the user to view all pertinent information, according to its information resource type.",dii.htm,Not_Req
4241,"View the Information Resource Submittal Package containing the following Information Resource artifacts: XML Tag Specification, XML Spec (i.e. DTD, DCD etc.), Sample of XML document of the tag to be submitted.",dii.htm,Not_Req
4242,Display an XML Tag Specification form to the author of a given information resource. ,dii.htm,Not_Req
4243,This XML Tag Spec will be used for inputting the requesting information for a specific Information Resource.,dii.htm,Not_Req
4244,Provide capabilities to download the XML Tags or other selected Information Resources.,dii.htm,Not_Req
4245,"Catalog entities and attributes within servers to enable browsing, searching, retrieving of data related to XML sources.",dii.htm,Not_Req
4246,Process ANSI standard SQL as specified in FIPS PUB 127-2.,dii.htm,Not_Req
4247,Establish rules to ensure maximum semantic understanding of a term as it appears in an XML document,dii.htm,Not_Req
4248,Provide a capability to subscribe for notification of changes to Communities of Interest (COE) or Information Resources.,dii.htm,Not_Req
4249,Establish acceptable naming convention not to be in conflict with the DOD data standards convention and establish a relationship to other naming conventions.,dii.htm,Not_Req
4250,Create a naming structure within the COE architecture to express the context and relationship of the naming convention to other naming conventions specified in the I&RTS.,dii.htm,Not_Req
4251,"Define a set of metadata tags, information attributed to metadata tags (meta-metadata) and other related terms for the maintenance and control of XML tags.",dii.htm,Not_Req
4252,Monitor changes to data models recorded in Registry.,dii.htm,Not_Req
4253,Use and reference existing tags and associated semantic structures.,dii.htm,Not_Req
4254,Use & reference existing tags & associated semantic structures (extracted from Registry).,dii.htm,Not_Req
4255,create new tags & associated semantic structures.,dii.htm,Not_Req
4256,interchange w/other design tools & environments.,dii.htm,Not_Req
4257,Record semantic structure in JTA-compliant formalism.,dii.htm,Not_Req
4258,Generate xml & schema documents.,dii.htm,Not_Req
4259,Generate a document that includes (by ref or by value) a schema.,dii.htm,Not_Req
4260,Develop scheme to permit dynamic cross-referencing and indexing of XML objects.,dii.htm,Not_Req
4261,Generate language (natural language) and charset values.,dii.htm,Not_Req
4262,Disassemble document to materialize different query results into different tree structure.,dii.htm,Not_Req
4263,"Transmit sufficient metadata to construct alternate, semantically-valid views (e.g., XSL).",dii.htm,Not_Req
4264,Consume xml & schema documents.,dii.htm,Not_Req
4265,Create validation constraints shall enable a meaningful sharing of XML-based schemas and related information.,dii.htm,Not_Req
4266,"Extract semantically-valid views from an XML document (e.g., XSL).",dii.htm,Not_Req
4267,Disassemble hierarchical view to relational representation.,dii.htm,Not_Req
4268,ACCS Army Command and Control Systems,dii.htm,Not_Req
4269,GCCS-AAGCCS Army Global Command and Control System- Army,dii.htm,Not_Req
4270,ANSI American National Standards Institute,dii.htm,Not_Req
4271,API Application Programming Interface,dii.htm,Not_Req
4272,ASCII American Standard Code Information Interchange,dii.htm,Not_Req
4273,ASCII RTF American Standard Code Information Interchange Rich Text Format,dii.htm,Not_Req
4274,ASRD AWIS Software Requirements Specification Document,dii.htm,Not_Req
4275,ATCCS Army Tactical Command and Control Systems,dii.htm,Not_Req
4276,AWIS Army WWMCCS Information System,dii.htm,Not_Req
4277,CASS Common ACCS Support Software,dii.htm,Not_Req
4278,CLI- Client Library Interface.,dii.htm,Not_Req
4279,COE- Common Operating Environment.,dii.htm,Not_Req
4280,COTS- Commercial Off-The-Shelf.,dii.htm,Not_Req
4281,DAC- Discretionary Access Control.,dii.htm,Not_Req
4282,XS- Data Access Service.,dii.htm,Not_Req
4283,DBMS- Database Management System.,dii.htm,Not_Req
4284,DATATWG- Data Access Services Technical Working Group.,dii.htm,Not_Req
4285,DCE- Distributing Computing Environment.,dii.htm,Not_Req
4286,DDL- Data Definition Language.,dii.htm,Not_Req
4287,DDS- Data Distribution System.,dii.htm,Not_Req
4288,DES- Data Encryption Standard.,dii.htm,Not_Req
4289,DID- Data Item Description.,dii.htm,Not_Req
4290,DII- Defense Information Infrastructure.,dii.htm,Not_Req
4291,DISA- Defense Information Systems Agency.,dii.htm,Not_Req
