brd_id,project_id,source_type,source_label,section,sentence,citation_count,cited_snippet_ids,has_citation
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The system must accommodate Brazil and Argentina tax requirements, potentially through custom user exits.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"There will be no changes to the Canadian or Mexican offices; Rob Milnthorp and Max Yzaguirre will continue to manage them and report to the EA OOC. 
2.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Technical resources (engineering, development, operations, pipeline) will be consolidated and centralized under Brian Redmond to ensure this skill base is available and utilized productively across all ENA groups. 
3.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Organizational realignment is necessary to achieve Enron North America's expectations for growth and opportunity in 2001. 
4.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"A clear delineation of responsibilities will continue to exist within teams, where the trading organization will manage risk, income statements, and product development, and originators will have primary responsibility for generation. 
5.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Employees participating in the ClickAtHome program will receive a basic package consisting of a Dell desktop computer with a high-speed processor, floppy disk drive, mouse, speakers, monitor, modem, CD-ROM drive, and Windows 2000 software. [SOURCE:6, 11]
6.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Subsidized Internet connections, including broadband, will be optionally available to ClickAtHome program participants where commercially available. [SOURCE:6, 11]
7.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"A single East Power Team, incorporating trading, mid-market, and origination, will be formed immediately, patterned after successful business models in Calgary and Portland. 
8.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Enron Americas will operate with two divisions: Enron North America and Enron South America, and business will continue under these two operating companies, eliminating the need for further structural changes. 
9.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"A new group will be formed comprising traders across Enron's wholesale trading and risk management businesses to provide a forum for discussing market topics and exploring other markets. 
10.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"There will be an increasing strategic focus on the upstream side of the business, encompassing producers, transporters, and storage providers, in addition to market area opportunities. 
11.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Teams will utilize all of ENA's product capabilities, including gas commodity, assets, and capital. 
12.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"The Denver office, currently under Mark Whitt, will be integrated into a relevant team, and a Central Gas Team, co-managed by Hunter Shively and Laura Luce, will be formed, integrating the Chicago office. 
13.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"The Real Time Trading group, managed by John Forney, is responsible for the physical and financial integrity of prescheduled energy transactions, including re-supplying curtailed schedules and preserving Enron's financial rights. 
14.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Advanced statistical analysis software, such as S-Plus, is available and will be used to perform exploratory data analysis on topical trading issues. 
15.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"A comprehensive electricity trading decision support system, based on market fundamentals, will be built. 
16.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Candidates for the Associate & Analyst Program will be sourced from specified universities including Baylor, Oklahoma, Rice, Texas A&M, University of Florida, and University of Texas. 
17.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,assumptions,"Business units will utilize the Manager Toolbox to search for Associate & Analyst talent, peruse qualifications, create and view rotation requests, learn about A&A Program events, and participate in knowledge management events (eThink).",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,"functionalReqs

The system shall ensure the physical and financial integrity of prescheduled energy transactions.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall support re-supplying curtailed schedules.,1,['CcJCgpQ4XnwlRSJgunV1'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall preserve Enron's financial rights with non-performing trading counterparties.,1,['CcJCgpQ4XnwlRSJgunV1'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,"The system shall utilize advanced statistical analysis software (e.g., S-Plus) to perform exploratory data analysis on trading issues, including supply and demand anomalies and price movement.",1,['FPtaf3h6MiC5lLIjYQcB'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall provide a comprehensive electricity trading decision support system based on market fundamentals.,1,['FPtaf3h6MiC5lLIjYQcB'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,"The system shall manage the mailing of 1999 Form W-2 and Retiree Tax Form 1099-R to the address of record by January 31, 2000.",1,['OV4RUBvHFgU7EV9Az9ln'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall enable users to request tax forms in writing if not received by February 16th.,1,['OV4RUBvHFgU7EV9Az9ln'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall allow Business Units to search for Associate&Analyst talent using the Manager Toolbox.,1,['PvhIHsRIDlaf4HHvacSb'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,"The system shall allow Business Units to peruse qualifications (resumes, career histories).",1,['PvhIHsRIDlaf4HHvacSb'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall allow Business Units to create and view rotation requests for their group.,1,['PvhIHsRIDlaf4HHvacSb'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall provide information about A&A Program events and activities.,1,['PvhIHsRIDlaf4HHvacSb'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,The system shall facilitate participation in knowledge management events (eThink).,1,['PvhIHsRIDlaf4HHvacSb'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,functionalReqs,"The system shall allow employees to opt-in for a subsidized Internet connection, including broadband where commercially available. [SOURCE:6, 11]
The system shall support the ClickAtHome program by facilitating the provision of a computer for employee home use.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Stakeholder Register

Stakeholder: Julie Braly
Role/Interest: Director, Career Development, Associate & Analyst Program; emergency contact and point for candidate feedback.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Rob Milnthorp
Role/Interest: Manager of Canadian offices; reports to EA OOC.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Max Yzaguirre
Role/Interest: Manager of Mexican offices; reports to EA OOC.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: EA OOC
Role/Interest: Higher-level management to whom Rob Milnthorp and Max Yzaguirre report.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Brian Redmond
Role/Interest: Responsible for forming a new group to consolidate and centralize technical resources (engineering, development, operations, pipeline) across the organization.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Enron North America (ENA)
Role/Interest: Organization with expectations for growth and opportunity; undergoing re-alignment; utilizes gas commodity, assets, and capital capabilities. [SOURCE:4, 10]
Category: Internal Business Unit

Stakeholder: Trading organization
Role/Interest: Manages risk, income statement, and product development aspects of partnerships.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Functional Group

Stakeholder: Originators
Role/Interest: Primary responsibility to generate business within partnerships.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Functional Group

Stakeholder: Employees
Role/Interest: Recipients of Dell desktop computers and Windows 2000 software for home use via the ClickAtHome program; option for subsidized Internet connection; recipients of 1999 Form W-2. [SOURCE:6, 11, 15]
Category: Internal End Users

Stakeholder: East Power Team
Role/Interest: A newly formed single team incorporating trading, mid-market, and origination functions.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Functional Group

Stakeholder: Enron Americas
Role/Interest: Operates two divisions: Enron North America and Enron South America; continues to conduct business under existing structures.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Business Unit

Stakeholder: Enron South America
Role/Interest: Operating division under Enron Americas; continues to conduct business under existing structures.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Business Unit

Stakeholder: Traders (across wholesale trading and risk management businesses)
Role/Interest: Comprise a new group for discussing market topics and exploring other markets.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Functional Group

Stakeholder: Producers, transporters, storage providers
Role/Interest: External business partners on the upstream side of the business, which will receive increased focus.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: External Business Partners

Stakeholder: Mark Whitt
Role/Interest: Manages the Denver office, which will be integrated under a new team.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Hunter Shively
Role/Interest: Co-manager of the Central Gas Team.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Laura Luce
Role/Interest: Co-manager of the Central Gas Team.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Chicago office
Role/Interest: Will be integrated into the Central Gas Team.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Office/Team

Stakeholder: Texas Gas Team
Role/Interest: A team that will be managed.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Functional Group

Stakeholder: John Forney
Role/Interest: Manages the Real Time Trading group; responsible for the physical and financial integrity of prescheduled energy transactions.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Management

Stakeholder: Trading counterparties
Role/Interest: External entities with whom Enron has financial rights in case of non-performing transactions.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: External Business Partners

Stakeholder: Analysts/Developers
Role/Interest: Users of advanced statistical analysis software (e.g., S-Plus) for data analysis; responsible for building a comprehensive electricity trading decision support system.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Technical Staff

Stakeholder: Settlements
Role/Interest: A functional group responsible for trading-related settlements.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Functional Group

Stakeholder: Candidates (from Baylor, Oklahoma, Rice, Texas A&M, University of Florida, University of Texas)
Role/Interest: Individuals attending for recruitment; provide resumes and career histories for talent evaluation. [SOURCE:15, 16]
Category: External Potential Employees

Stakeholder: Retirees
Role/Interest: Recipients of Tax Form 1099-R.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: External Former Employees

Stakeholder: Business Units
Role/Interest: Utilize the Manager Toolbox to search for Associate&Analyst talent, peruse qualifications, create/view rotation requests, and participate in knowledge management events.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,"Category: Internal Business Units

Stakeholder: Managers (using Manager Toolbox)
Role/Interest: Use the Manager Toolbox for talent acquisition (Associate&Analyst talent search), qualification review, and rotation requests for their groups.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,stakeholderRegister,Category: Internal Management/Users,0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,This document details significant organizational realignments and strategic initiatives implemented to support Enron North America's growth objectives for 2001 [4].,0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,Enron Americas will operate with two primary divisions: Enron North America and Enron South America [8].,0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"Key organizational changes include the immediate formation of a single East Power Team, integrating trading, mid-market, and origination, modeled after successful business approaches in Calgary and Portland [7].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"Concurrently, a Central Gas Team will be formed, co-managed by Hunter Shively and Laura Luce, incorporating the Chicago office, and the Denver office will be integrated into this team [12].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,The Texas Gas Team will also be managed as part of these realignments [12].,0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"The Canadian and Mexican offices will maintain their current structure under Rob Milnthorp and Max Yzaguirre, who will continue to report to the EA OOC [2].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"A critical strategic move involves consolidating and centralizing technical resources, encompassing engineering, development, operations, and pipeline functions, under Brian Redmond to ensure these skills are available and productively utilized across all Enron North America groups [3].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"Within operational teams, a clear delineation of responsibilities will see the trading organization manage risk, income statements, and product development, while originators hold primary responsibility for generation [5].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"The Real Time Trading group, managed by John Forney, will be responsible for the physical and financial integrity of prescheduled energy transactions [13].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"Additionally, a new group comprised of traders from across wholesale trading and risk management businesses will be established to facilitate discussion and exploration of market topics [9].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"Natural Gas, there will be an increased focus on the upstream business, including producers, transporters, and storage providers, utilizing all of ENA's product capabilities [10].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"In terms of technology and employee programs, the ""ClickAtHome"" initiative is being launched, providing each employee with a basic Dell desktop computer package, including Windows 2000, and the option for a subsidized Internet connection, including broadband where available [6, 11].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"From a technical requirements perspective, advanced statistical analysis software, such as S-Plus, is required for exploratory data analysis on trading issues, and a comprehensive electricity trading decision support system based on market fundamentals needs to be developed [14].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,executiveSummary,"Furthermore, Business Units are required to utilize the Manager Toolbox to search for Associate & Analyst talent, peruse qualifications, create and view rotation requests, and participate in knowledge management events [16].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"successMetrics

Skill base is available to all ENA groups and utilized productively across the organization .",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"Achieve growth and opportunity expectations for Enron North America for 2001, consistent with prior success .",1,['G21X3GYRm3cP91fFmCHk'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"The trading organization effectively manages risk, income statement, and product development aspects of partnerships .",1,['OL4bYB5SMCxfK1CaHB2M'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,Originators successfully generate new business .,1,['OL4bYB5SMCxfK1CaHB2M'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"Employees are offered and utilize subsidized Internet connections, including broadband where commercially available [SOURCE:6, 11].",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"New business models, patterned after successful models in Calgary and Portland, achieve comparable success .",1,['WZYZ2Pvua3n5TTHxKoRS'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"Stability in operating divisions is maintained, eliminating the need for changes .",1,['XQ4kfIBgij4KZ8BWtXXD'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"Traders actively discuss market topics important to their individual markets, learn, and explore other markets in a macro sense .",1,['YBLYOG6CI5BT0b2gZpRM'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"The team effectively utilizes all of ENA's product capabilities, including gas commodity, assets, and capital .",1,['jRVJmtQ7R5yTIBYkms0d'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,Each employee receives a home computer through the ClickAtHome program .,1,['vmHh3z4ekuoh7IKgZkCC'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"The Real Time Trading group ensures the physical and financial integrity of prescheduled energy transactions, including re-supplying curtailed schedules and preserving Enron's financial rights with non-performing trading counterparties .",1,['CcJCgpQ4XnwlRSJgunV1'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"Advanced statistical analysis software, such as S-Plus, is used to perform exploratory data analysis on topical trading issues, including supply and demand anomalies and price movement .",1,['FPtaf3h6MiC5lLIjYQcB'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,A comprehensive electricity trading decision support system based on market fundamentals is built .,1,['FPtaf3h6MiC5lLIjYQcB'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"The 1999 Form W-2 and Retiree Tax Form 1099-R are mailed to the address of record by January 31, 2000 .",1,['OV4RUBvHFgU7EV9Az9ln'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,successMetrics,"Business Units successfully search for Associate & Analyst talent using the Manager Toolbox, peruse qualifications, create and view rotation requests for their group, learn about A&A Program events and activities, and participate in knowledge management events (eThink) .",1,['PvhIHsRIDlaf4HHvacSb'],True
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"Operational Requirements
1.1.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"In case of emergency, contact Julie Braly, Director, Career Development, Associate & Analyst Program, at 713-853-7351 (Office) or 713-306-4996 (Cell Phone). 

2.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"Hardware and Software Specifications
2.1.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"The basic employee computer package shall include a Dell desktop computer with a high-speed processor, floppy disk drive, mouse, speakers, monitor, modem, and CD-ROM drive. 
2.2.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"The basic employee computer package shall include Windows 2000 software. 
2.3.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"Each employee shall be provided with a computer for home use. 

3.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"Connectivity and Network
3.1.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"Employees will have the option to receive a subsidized Internet connection, including broadband where commercially available. 
3.2.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"The program shall subsidize an Internet connection for employees, where technology permits. 

4.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"Analytics and Tools
4.1.",0,[],False
sqRx9RkfySlMlfYixWUW,exp3-email-scott-s_msap_info,email,scott-s_msap_info,nfrReqs,"The system shall utilize advanced statistical analysis software, such as S-Plus, to perform exploratory data analysis on topical trading issues, including supply and demand anomalies and price movement.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"Assumptions

It is assumed that prudently incurred costs associated with security and reliability during the national crisis may be recovered through a separate rate recovery mechanism as per FERC's Statement of Policy .",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"The project will adhere to Enron's general policy on careful spending, particularly regarding professional services .",1,['RypD8CQnChzOW17xF1vb'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"ClickAtHome will subsidize only one Internet Service Provider per eligible employee, and employees are responsible for termination fees if switching providers .",1,['SYdIPQZEi3cRGUbd6Rkp'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,Employees booking domestic flights will purchase non-refundable coach tickets .,1,['TJWgo06BbijsJlOrwJX7'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"All new professional service expenditure arrangements, and those due for renewal, must be negotiated through or in consultation with GSS to leverage Enron's purchasing power .",1,['anfi3vitmAOCE281iK87'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"Contracts exceeding $5,000 will require pre-approval by the business unit senior executive (or designee) and GSS .",1,['cBgfbhksujlpccn8E5hl'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"The online expense reporting tool, XMS, will be used for expense reporting .",1,['cBgfbhksujlpccn8E5hl'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"Outlook Web Access (OWA) functionality may differ from the office version, with some Outlook 2000 features potentially unavailable .",1,['wDtNxR3Vw8kooLQGRAOY'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,OWA is only supported using Internet Explorer 5.x .,1,['wDtNxR3Vw8kooLQGRAOY'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,Outlook Web Access (OWA) is only available to users whose mailboxes reside on a Houston mail server .,1,['xO9Yye0YSIxWKEcfF8Bs'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"Recommended limits for the trade policy related to underlying transport and storage business (basis, spreads, fixed price) will be adhered to for relevant trades .",1,['ydEYG7aiDeOx3hTvWYAY'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"ClickTrip will be used for employee travel planning, providing access to travel and pricing options (excluding proprietary carriers) and facilitating cost-effective travel decisions .",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,An estimated 20% savings will be realized through ClickTrip .,0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,assumptions,"Enron Email can be accessed via Outlook Web Access (OWA) from the internet without dialing into Enron's network, provided the user has been migrated from Lotus Notes to Outlook .",1,['CPWzgzwbZ9nVHlxXU2Wc'],True
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall provide employees with easy access to all travel and pricing options for their destination, excluding proprietary carriers. 
2.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall assist employees in making cost-effective travel decisions by providing the most current travel information. 
3.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall allow users to access their Enron Email with Outlook Web Access (OWA) via the Internet without requiring a dial-in to Enron's network. 
4.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall facilitate negotiation of all new and renewed professional service expenditure arrangements through, or in consultation with, GSS. 
5.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall require pre-approval from the business unit senior executive or their designee and GSS for contracts exceeding $5,000. 
6.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall subsidize only one ClickAtHome Internet Service Provider per eligible employee. 
7.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,"The system shall encourage employees flying in the United States to book non-refundable coach tickets for domestic travel. 
8.",0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,functionalReqs,The system shall support changes to non-refundable domestic coach tickets for a $100 fee.,0,[],False
WTlK8oZueIr7dJzUAYQC,exp3-email-hayslett-r_projects,email,hayslett-r_projects,stakeholderRegister,"Stakeholder Register

1.",0,[],False
