brd_id,section,sentence,citation_count,source_type,cited_snippet_ids,annotator1_verdict,annotator1_notes,snippet_1,snippet_2,snippet_3
oMbh62Vrb9QQySSubuu0,functionalReqs,FR-014: The system shall be subject to a countdown or public release schedule.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,functionalReqs,FR-015: The system shall have a specific set of recognized problems.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,functionalReqs,FR-016: The system shall impact user decisions regarding its installation.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,functionalReqs,FR-017: The system shall be capable of eliciting strong opinions from users.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,functionalReqs,FR-018: The system shall be the subject of discussions concerning its functionalities and drawbacks.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,NFR-001: [Usability] - The system shall facilitate a straightforward upgrade process for users.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,NFR-002: [Usability] - The system shall be compatible with common existing hardware and software to enable seamless upgrades.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,NFR-003: [Usability] - The system shall provide an overall positive user experience to encourage adoption and prevent users from wanting to skip it.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,"NFR-004: [Security] - The system shall maintain a robust security posture to avoid critical vulnerabilities implied by its ""dark side"".",1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,NFR-005: [Performance] - The system shall deliver adequate performance to avoid being perceived as problematic or slow.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,NFR-006: [Availability] - The system shall operate reliably and stably without significant issues that deter user trust or adoption.,1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
oMbh62Vrb9QQySSubuu0,nfrReqs,"NFR-007: [Security] - The system shall protect user privacy and data to mitigate concerns related to its ""dark side"".",1,email,['83guec61rLD2xBySTUf1'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - anchordesk_daily@anchordesk. zdlists. com

Subject: Meet the dark side of Windows XP


_____________________DAVID COURSEY_____________________

MEET THE DARK SIDE OF WINDOWS XP

    While I really like Microsoft's new operating
         system, there are still some issues that may
         make it impossible for you to upgrade.  And
         other issues may make you want to skip XP 

Subject: XP countdown: More of your top questions answered


_____________________DAVID COURSEY_____________________

XP COUNTDOWN: MORE OF YOUR TOP QUESTIONS ANSWERED

    In the last month and a half, I've been inundated
         with XP-related questions from faithful
         AnchorDesk readers.  Can you upgrade?  Is XP
         faster than 9x?",,
JUEWUgZeI5Qe1eiSyJPu,assumptions,ASSM-001: Derrick Deakins is the designated key point of communication.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,assumptions,Basis: The prior direction was to have Derrick Deakins as our key point of communication.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-001: The system shall enable the identification of potential server business opportunities.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-002: The system shall store identified potential server business opportunities.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-003: The system shall retrieve identified potential server business opportunities.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-004: The system shall present identified potential server business opportunities to users.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,"FR-005: The system shall classify server business opportunities by their status (e.g., potential).",1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-006: The system shall manage server business opportunities.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-007: The system shall categorize server business opportunities specifically as 'storage'.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-008: The system shall categorize server business opportunities specifically as 'streaming media'.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-009: The system shall allow filtering of server business opportunities by the 'storage' category.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-010: The system shall allow filtering of server business opportunities by the 'streaming media' category.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-011: The system shall associate server business opportunities with multiple participating organizations.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-012: The system shall support collaborative work on server business opportunities between organizations.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-013: The system shall track collaborative activities related to server business opportunities.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,functionalReqs,FR-014: The system shall display the status of collaborative work on server business opportunities.,1,email,['aJErT09Apkwt4P1Q8hJJ'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,successMetrics,SM-001: Compaq and EBS Relationship Strength: Strengthened.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,successMetrics,SM-002: Number of active joint server business initiatives: Unspecified.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,successMetrics,SM-003: Engagement in Storage Business Opportunities: Active collaboration.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,successMetrics,SM-004: Engagement in Streaming Media Business Opportunities: Active collaboration.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,successMetrics,SM-005: Conversion rate of potential server business opportunities to active projects: Unspecified.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,successMetrics,SM-006: Effectiveness of joint initiatives: Unspecified.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-001: [Scalability] - The system shall support scalable storage capacity to accommodate future business demands.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-002: [Performance] - The system shall provide high-speed data access for storage operations.,1,email,['aJErT09Apkwt4P1Q8hJJ'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-003: [Availability] - The system shall ensure continuous availability of stored data services.,1,email,['aJErT09Apkwt4P1Q8hJJ'],DOES_NOT_SUPPORT,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-004: [Security] - The system shall protect stored data from unauthorized access and ensure data integrity.,1,email,['aJErT09Apkwt4P1Q8hJJ'],DOES_NOT_SUPPORT,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-005: [Performance] - The system shall deliver high-throughput streaming media.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-006: [Scalability] - The system shall support a scalable number of concurrent streaming media sessions.,1,email,['aJErT09Apkwt4P1Q8hJJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-007: [Availability] - The system shall maintain high availability for all streaming media services.,1,email,['aJErT09Apkwt4P1Q8hJJ'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
JUEWUgZeI5Qe1eiSyJPu,nfrReqs,NFR-008: [Performance] - The system shall provide low-latency delivery for streaming media.,1,email,['aJErT09Apkwt4P1Q8hJJ'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Our prior direction 
was to have Derrick Deakins as our key point of communicatio

Subject: Compaq / EBS Relationship
David and Bob,

We look forward to working with you to strengthen the Compaq and EBS 
relationship.    EBS has identified potential server business opportunities 
(storage, streaming media) where our two organizations can work together.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-001: The system shall emit infrared signals via LED.,1,transcript,['53RxzWHT3YaXBp9PNSQU'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Or not?  Yeah.  Yes.  See you two in half an hour uh

[Speaker A]: Hello.  Designer.  Yes.  Yeah.  Just the look like, the button part I'll explain.  Okay.  Now the um we decided upon including certain features on our remote.  Now these features includes the s um signal emitting uh signal it's the led or L_E_D_ the infrared.  Now uh we have included the switch on and off button.  Now we have included another feature that is the mute button on the side of the model.  Then we have included one to nine buttons for controlling the programmes the different channels.  We have also included two buttons for increasing or decreasing the volume.  And we have also included two buttons for scrolling up and scrolling down the programme channels.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-002: The system shall include a switch on/off button.,1,transcript,['53RxzWHT3YaXBp9PNSQU'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Or not?  Yeah.  Yes.  See you two in half an hour uh

[Speaker A]: Hello.  Designer.  Yes.  Yeah.  Just the look like, the button part I'll explain.  Okay.  Now the um we decided upon including certain features on our remote.  Now these features includes the s um signal emitting uh signal it's the led or L_E_D_ the infrared.  Now uh we have included the switch on and off button.  Now we have included another feature that is the mute button on the side of the model.  Then we have included one to nine buttons for controlling the programmes the different channels.  We have also included two buttons for increasing or decreasing the volume.  And we have also included two buttons for scrolling up and scrolling down the programme channels.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-003: The system shall include a mute button on the side of the model.,1,transcript,['53RxzWHT3YaXBp9PNSQU'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Or not?  Yeah.  Yes.  See you two in half an hour uh

[Speaker A]: Hello.  Designer.  Yes.  Yeah.  Just the look like, the button part I'll explain.  Okay.  Now the um we decided upon including certain features on our remote.  Now these features includes the s um signal emitting uh signal it's the led or L_E_D_ the infrared.  Now uh we have included the switch on and off button.  Now we have included another feature that is the mute button on the side of the model.  Then we have included one to nine buttons for controlling the programmes the different channels.  We have also included two buttons for increasing or decreasing the volume.  And we have also included two buttons for scrolling up and scrolling down the programme channels.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-004: The system shall utilize a sample sensor.,1,transcript,['E0itObqkLU5eXqbRM0yx'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yes, because the walls they they reflect the infrared light.  So it has an it's easier.  Um I suggest we use the the sensor sample.  Uh the sample sensor and sample speaker.  Um with a with a regular chip.  I think uh it gives us the advantage of Yes, yes.  And uh skip and skip the L_C_D_ part.  I don't think it it's any uh value added thing.  So Okay.  Technology.  Yes.  It's not very flashy and new.  Mm-hmm.  Mm-hmm.  Yes.  Uh I think our customers will go insane.  It's it's too much.  Okay.  Uh the n the next phase will be um the um not the what is the next phase f Flores?  Okay.  So i Okay.  Okay.  Okay, okay.  Yes, they can work.  They cannot work with double-curved.  That's that's problem.  I'll check it for you.  Yes.  Mm-hmm.  Okay.  Okay.  So you will be on the Bahamas.  Uh Okay.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-005: The system shall utilize a sample speaker.,1,transcript,['E0itObqkLU5eXqbRM0yx'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yes, because the walls they they reflect the infrared light.  So it has an it's easier.  Um I suggest we use the the sensor sample.  Uh the sample sensor and sample speaker.  Um with a with a regular chip.  I think uh it gives us the advantage of Yes, yes.  And uh skip and skip the L_C_D_ part.  I don't think it it's any uh value added thing.  So Okay.  Technology.  Yes.  It's not very flashy and new.  Mm-hmm.  Mm-hmm.  Yes.  Uh I think our customers will go insane.  It's it's too much.  Okay.  Uh the n the next phase will be um the um not the what is the next phase f Flores?  Okay.  So i Okay.  Okay.  Okay, okay.  Yes, they can work.  They cannot work with double-curved.  That's that's problem.  I'll check it for you.  Yes.  Mm-hmm.  Okay.  Okay.  So you will be on the Bahamas.  Uh Okay.",,
